Business Name,Health Score,Health Index
SunRise Caribbean Restaraunt,0.17365714285714282,2.5
Morazan Restaurant,0.26181875000000004,2.5
McIntosh's Steaks & Seafood,0.4989,3
Auntie Anne's,0.3271,2.5
United Bakers Dairy Restaurant,0.2780674418604651,2.5
La Santisima,0.3258055169216498,2.5
Bob's BBQ Emporium,0.40465172413793093,3
Marco's Pizza,0.40492,3
Henry VIII,0.39277500000000004,3
Dalchini Hakka Chinese,0.24966363636363642,2.5
Maryanne's Breakfast & Lunch,0.2706571428571429,2.5
Aioli Gourmet Burgers and Catering Food Truck,0.33529204545454533,2.5
Green Tea Restaurant,0.15684285714285714,2.5
AJK Chinese Cusine,0.2769106508875738,2.5
Kim Po Vietnamese Restaurant,0.20425731707317077,2.5
Juice 'n' Go Express,0.38236206896551733,3
Rubio's Coastal Grill,0.2665602649006622,2.5
JK Cookie and Cake Company,0.29183000000000003,2.5
Yen Sushi & Sake Bar,0.3044407713498627,2.5
DAVIDsTEA,0.30094324324324323,2.5
Spinato's Pizza,0.30158059299191353,2.5
Grande Cheese Company,0.32949999999999996,2.5
El Sombrero,0.4929916666666667,3
Sky High Sports Charlotte,0.1589,2.5
The Taco Bros,0.3436307692307693,2.5
Sun Crisp Fish & Chips,0.13103214285714287,2.5
Angela Pizzeria & Restaurant,0.20874666666666666,2.5
Fish Wing,0.34692,2.5
Pho Tai Loi,0.3461588235294118,2.5
Wildflower Bread Company,0.3436358108108104,2.5
Bella Mbriana,0.10740666666666668,2
La Maison de Kum Mon Restaurant,0.491915,3
La Chilenita,0.28509285714285715,2.5
THE CREPE CLUB,0.2747636363636364,2.5
When The Pig Came Home,0.2178292682926829,2.5
Ricci Italian Sausage,0.19196190476190478,2.5
Very Venice,0.21356666666666668,2.5
Le Tuktuk,0.43222631578947374,3
Red's Catering,0.3270117647058824,2.5
My Sweet Blessings Bakery and Bistro,0.38347647058823525,3
Herb Box Catering Company and Epicurean Marketplace,-0.13765,2
Alanoor Afghan Kabob,0.1582436363636364,2.5
Thai Basil Signature,0.23771259541984702,2.5
International Starters,0.4332375,3
Forth Floor Restaurant,0.2762121951219511,2.5
Awtash Cafe,0.341505,2.5
Montreal En Scene,0.3141,2.5
The Courtyard Cafe,0.3160814432989691,2.5
No.70 Finest Burger & Salads,0.23372857142857142,2.5
Hong Kong BBQ,0.3776,3
Bagel Stop,0.15155909090909092,2.5
Amore Dogs,0.2929590163934427,2.5
GS Supermarket,0.5763333333333334,3.5
Riviera Coffee Company,0.41209999999999997,3
Cicis,0.11841818181818183,2
Venezia Pizza,-0.03592857142857143,2
The Reddstone,0.19002971428571425,2.5
Dream Cream Ice Cream,0.5531387755102042,3
The Forest,0.46466,3
The Basak,0.3706696969696968,3
Swiss Chalet Rotisserie & Grill,0.28131617647058826,2.5
The Mussel and Steak Bar,0.39107452229299317,3
Los Arcos,0.1994573529411765,2.5
Mommy Fish & Chips,-0.15615833333333337,2
Sammy's Deli & Neighborhood Pub,0.31999574468085096,2.5
The Italian Bread Place & Deli,0.5530499999999999,3
Alesci's Downtown,0.4153071428571429,3
Taco Bell,0.4495,3
Dutch Bros Coffee,0.45640357142857146,3
World's Fare Buffet,0.3093190476190476,2.5
Gate 403 Bar & Grill,0.3398840000000001,2.5
Monthathong Thai Restaurant,0.26927894736842106,2.5
Dunkin' Donuts,0.0502,2
Gali's Gyro & Grill,0.3385172131147541,2.5
John's Family Restaurant,0.20561304347826076,2.5
Cocoberry Cafe,0.2661361702127659,2.5
Jangwon,0.24194285714285715,2.5
Oriental Gourmet House,0.4242,3
The Rooster Rotisserie and Grill,0.2625906542056075,2.5
Alfonso's Mexican Food,0.3205823529411765,2.5
J-Town,0.23103,2.5
Arahova Souvlaki,0.25816666666666666,2.5
Pasta Brioni,0.28807474048442866,2.5
CiCi's Pizza,0.25150857142857147,2.5
Bar Wellington,0.2537401869158878,2.5
Southern Hills Cafe,0.16423333333333334,2.5
Midland Court Restaurant,0.17271034482758618,2.5
Rockaberry,0.23330119047619052,2.5
Ken Stewart's East Bank,0.2860985964912281,2.5
In-N-Out Burger,0.2649684684684685,2.5
Beauregards,0.07539999999999998,2
High Roller,0.25035,2.5
Ginza of Tokyo,0.08472727272727275,2
NutWhats,0.25711333333333336,2.5
Rush Espresso Cafe and Wine Bar,0.40163412322274855,3
Heart 'n Soul Restaurant & Baked Goods,0.3247705882352941,2.5
Parc Central,0.322762162162162,2.5
Evo Cafe,0.10873068181818182,2
La Hacienda Restaurant,0.17769545454545457,2.5
Wings Sports Bar & Grill,0.159225,2.5
Dori's Bakery,0.23425,2.5
Senti,0.22750337552742617,2.5
Boba Cafe,0.1606578947368421,2.5
Virgin America,0.75335,4
Nana Tee's Hometown Dogs,0.33013800000000004,2.5
Sophies Soulfood,0.21944666666666665,2.5
Guirei Japanese Restaurant,0.12534031007751942,2.5
Hunan Jiu Jia,0.22739428571428566,2.5
Harris Teeter,0.25165000000000004,2.5
La Michoacana Paleteria,0.21725999999999995,2.5
Krispy Kreme,0.276004,2.5
Coral Reef,0.2448857142857143,2.5
Sushi Bong,0.2958568129330251,2.5
Grampa's Pizzeria,0.4017650406504067,3
Burger Betty's,0.48089999999999994,3
Pink Taco,0.2695440613026818,2.5
Qoola Frozen Yogurt Bar,0.2842547619047619,2.5
Swiss Chalet,0.45792307692307693,3
Omaha Steak House,0.218319512195122,2.5
Presse Cafe,0.0,2
The Liberty Kitchen,0.2683,2.5
Woodman's Market,0.6431,3.5
Salad KraZe,0.25044462809917356,2.5
Church's Chicken,0.27243225806451615,2.5
Zeppe's Bistro & Pizzeria,0.3488132530120483,2.5
Diho Supermarket,0.5994,3.5
Floridino's Pizza & Pasta,0.2353607142857143,2.5
Burgers + Ethnic Food + BBQ,0.303435,2.5
Scoops in Bloomfield,0.2565144927536232,2.5
Patriot Taphouse and Grill,0.2776086956521739,2.5
Flaming Ice Cube,0.2981947145877377,2.5
Langham Delight,0.20152741935483873,2.5
Charlie Frias Park,0.24695,2.5
Negin Bakery,0.6142545454545455,3.5
Sushi Huang,0.41190714285714286,3
Tiramisu Ristorante,0.42002500000000004,3
Cashew & Clive,0.026500000000000003,2
El Cafecito Cafe,0.48554,3
Sweet O Wine and Chocolate Lounge,0.37143333333333334,3
SS Kitchen,0.5348944444444445,3
Crudessence,0.3430333333333331,2.5
TSS Grill,-0.1131,2
Brickyard Grounds,0.38709333333333334,3
Wyndham Grand Pittsburgh Downtown,0.48205714285714285,3
Umami,0.3196835789473681,2.5
Piccolo Restaurant,0.2461161764705881,2.5
Pardis,0.3040357142857143,2.5
Forever Rosemary,-0.2275666666666667,2
El Paso Bar-B-Que Company,0.37047222222222226,3
My Arepa,0.21954949494949497,2.5
JR Sweets,0.5345428571428571,3
Village Inn,0.04083448275862067,2
Pizza St Sauveur,0.0,2
Henri Saint-Henri,0.3216047619047619,2.5
Charleston's,0.32398714596949874,2.5
Cineplex Odeon Morningside,-0.15614999999999996,2
Sunnyside Grill,0.17531428571428576,2.5
Casa Rasta,0.2351431972789113,2.5
Arnaldo,0.03376,2
Caruso Gourmet Pizza,0.24418181818181817,2.5
Red Robin Gourmet Burgers,0.29457894736842105,2.5
Emilia Romagna,0.3842,3
Rivertowne,0.2147879432624114,2.5
Curry Kitchen By the Grange,0.04575555555555556,2
Hong Kong Garden Seafood & Dim Sum Cafe,0.3074323420074346,2.5
Grey Goat Pub And Grill,0.19372500000000004,2.5
MoCa,0.33139583333333333,2.5
Hello Bistro,0.3107462500000001,2.5
Phil & Tony's Pizza Brick Oven Pizza,-0.05433000000000001,2
A8 China,0.028487037037037036,2
Casa Amiga,0.84675,4.5
Bosa Donuts,0.2705739130434783,2.5
Salad and Go,0.38695999999999997,3
The Calvin Bar,0.32914000000000004,2.5
99 Cents Only Stores,0.0,2
Office 5 Bar & Grill,0.4445,3
Thang Long,0.2291090909090909,2.5
Wingstop,0.10598974358974356,2
Second Cup,0.3147939393939394,2.5
Dairy Queen,0.0,2
Tom's BBQ,0.23474424242424236,2.5
Simplee Sushi,0.2984908163265306,2.5
Barrio Fiesta of Manila,0.285925,2.5
Gourmet Burger Co,0.3495865853658537,2.5
Cinnabon,0.41834000000000005,3
Panera Bakery & Cafe,0.28500800000000004,2.5
LPK'S Culinary Groove,0.44026666666666664,3
Cotto & Crudo,0.23989090909090907,2.5
Noodleholic,0.29545070422535197,2.5
Mikado Japanese Restaurant,0.42321666666666663,3
The Works,0.23467142857142856,2.5
New Homemade Kosher Bakery,0.29502,2.5
The Ballroom Bowl Bar Bistro,0.28130588235294113,2.5
Ben & Florentine,0.5368857142857143,3
Cherubs Cafe and Candy Bouquet,0.27415,2.5
Greek House Food Market,0.34691538461538457,2.5
Spin Dessert Cafe,0.33775294117647053,2.5
The Mad Hatter,0.686525,3.5
Villa Y Zapata,0.3172163934426229,2.5
Mama Jo Homestyle Pies,0.2474410256410256,2.5
Quesada Burritos & Tacos,0.05702727272727273,2
Grill Fish Cool,0.06359767441860464,2
Spork,0.3578652037617553,2.5
Pizza Nova,-0.102775,2
Edo Japan,0.27626666666666666,2.5
San Francisco Style Sourdough Eatery,0.32952692307692305,2.5
The Markham Station Restaurant,0.1406606060606061,2.5
Macayo's Mexican Restaurant,0.22550526315789474,2.5
Club Hungaria,-0.026678260869565217,2
Willo Baking Company,0.11643333333333333,2
Cosmo's Plumbing,0.9231,4.5
Domino's Pizza,0.05303333333333333,2
Juice Almighty,0.277125,2.5
St. Louis Bar & Grill,0.20015135135135137,2.5
Burger King,0.17410000000000003,2.5
Wally's Pub and Grill,0.3329566210045659,2.5
Slim Chickens,0.24481009174311932,2.5
Franco's Pizza,0.5393000000000001,3
E2,0.32611748768472965,2.5
Dragon Ass Coffee,0.15404,2.5
Jet Garden Chinese Food,0.007500000000000007,2
Java House,0.5158571428571429,3
Pizza Shack,0.27201290322580646,2.5
House of Mei,0.2329491525423728,2.5
Don's II Pizza,0.4995428571428571,3
Chipotle Mexican Grill,-0.2801,1.5
Phuel Cafe,0.3105296928327645,2.5
Green Onion Pan Asian Cuisine,0.15043333333333334,2.5
Ravenous,0.41107272727272726,3
Jo-Ann Fabrics and Crafts,0.2059,2.5
Greg's Bar B Q,0.14598421052631577,2.5
Popeyes Louisiana Kitchen,0.39752,3
Dragon Flame Chinese Grill,0.3077352941176471,2.5
Table 17,0.27978861940298483,2.5
Veganbites Bakery & Espresso,0.4096904109589041,3
Wrights at The Arizona Biltmore,0.286567711598746,2.5
Restaurant Greenspot,0.1922357142857143,2.5
Demetrios Restaurant,0.2600133333333333,2.5
Pita Pure House,0.381111111111111,3
Bonjour Brioche,0.26147584442169924,2.5
Mandy's Fish And Chips,0.20458571428571432,2.5
Park Place Restaurant,0.2354316831683168,2.5
3 Amigos,-0.5139499999999999,1.5
Bar Louie,0.07738684210526314,2
Redendo's Pizzeria Ristorante,0.25832206896551724,2.5
Lito's Fine Mexican Food,0.34617105263157893,2.5
The Lunch Lounge,0.3165714285714285,2.5
Beefeater,0.17767999999999998,2.5
Village Cafe,0.15664687500000002,2.5
Door Fifty Five,0.40367999999999993,3
Mr Nick's Greek Kitchen,0.2529529411764706,2.5
Firkin on Harbour,0.12290294117647059,2.5
Carrie Cerino's Ristorante & Party Center,0.17683786982248523,2.5
Kalendar,0.306382162162162,2.5
Buffet King,0.5049833333333333,3
CJ's Talley's Pub,0.3689058823529412,3
Tucker's Marketplace Restaurant,0.013475000000000004,2
4 Life Natural Foods,0.5420499999999999,3
Ali Baba's,0.18721578947368422,2.5
Silver Spur Saloon & Restaurant,0.14580151515151518,2.5
Blue Hound Kitchen & Cocktails,0.2958024390243897,2.5
Eco Bistro,0.04791666666666666,2
Burger Factory,0.07633823529411764,2
Simpatico Espresso,0.38142999999999994,3
Chen's Chinese Bistro,0.37068933333333337,3
CherryBerry,0.42230000000000006,3
VegFest,0.1408,2.5
Le Comme Chez Soi,0.20262857142857144,2.5
Ben & Jerry's,0.3444181818181819,2.5
Pasta Tutti Giorni,0.25060000000000004,2.5
Purple Bubble Asian Cuisine,0.20401914893617018,2.5
Berrygood,-0.16913333333333333,2
Zea,0.3865357142857143,3
Efes Bar & Grill,0.5007777777777779,3
Le Cordon Bleu,0.49010000000000004,3
El Kora,0.31930000000000003,2.5
Jamba Juice,0.45906470588235293,3
Ichiban Sushi,0.2402545454545454,2.5
Crepes Club,0.30497031250000006,2.5
Lola,0.3201748236953464,2.5
Dans le Noir,0.12046666666666665,2
North Star Seafood Restaurant,0.41568125,3
La Parrilla,0.19730882352941173,2.5
Tropical Smoothie Cafe,0.230396,2.5
Bleachers Sports Grill,0.4123857142857143,3
Sbarro,0.1973333333333334,2.5
Calabria's Italian Restaurant,0.15586428571428573,2.5
Niagara Street Cafe,0.1911073529411765,2.5
Lola's,0.282272131147541,2.5
Sizzlers,0.10162222222222222,2
Thai Food To Go,0.3092242990654208,2.5
Piacquadio's Restaurant & Lounge,0.22182916666666672,2.5
Mariscos Playa Escondida,0.35244050314465447,2.5
Old Station Sub Shop,0.3105140625,2.5
Eliseevsky Restaurant,0.25326976744186047,2.5
Dunwellz,0.37214959999999964,3
Mick E Fynn's,0.2856222222222222,2.5
Okra Cookhouse & Cocktails,0.31383527575442277,2.5
White Flower Cake Shoppe,0.3247881355932203,2.5
Tian Xin Place,0.21290634920634924,2.5
L'Asie Resto Bar,0.23461153846153845,2.5
Think Chocolate,0.25676904761904756,2.5
Mr Greek Mediterranean Grill,0.20246415094339623,2.5
La Piazzetta,0.1147,2
Pita Lite Islington,0.5923499999999999,3.5
Kitchen 73,0.2717935064935065,2.5
Chick-fil-A,0.08937857142857142,2
Something Sweet Bakery,0.4794833333333334,3
New Town Deli,0.017550000000000003,2
Tony Roma's,0.26131600000000005,2.5
ABX American Burger Works,0.22197717391304347,2.5
Squirrel's Nest Restaurant and Bar,0.3099,2.5
Water & Ice,0.2282,2.5
Buffalo Wild Wings,0.17956956521739134,2.5
RETRO Dog,0.3299988847583642,2.5
L'Unita,0.3723603260869566,3
Days Inn Charlotte/Woodlawn Near Carowinds,0.317,2.5
Cravings,0.3027069999999997,2.5
Pizza Joe's & Deli,0.21576153846153845,2.5
World Market,0.4107,3
Giuseppe's Bar & Grille,0.29582857142857144,2.5
Chi-Town Hustler,0.2418959183673469,2.5
Jason's Barber Shop,-0.296,1.5
Packs & Dogs,0.028000000000000004,2
Cheese 'n Stuff,0.2555024390243901,2.5
Icehouse Lounge,0.6705,3.5
Kyoto House & Japanese Restaurant,0.2543036363636365,2.5
Tater's Cafe and Chophouse,0.23361333333333337,2.5
Barberian's Steak House,0.30250738255033527,2.5
MV Snacks & Sushi,0.3690142857142857,3
Mi Nuevo Nayarit,0.14382857142857142,2.5
Red Sail Boat Bakery,0.48545625,3
Second Bowl,0.5219346153846154,3
Frida,0.1610257575757576,2.5
Sittoo's,0.423875,3
The OWL's Meat Shop,0.41166,3
Motorino Enoteca,0.2077126436781609,2.5
Yori Q Korean Grill & Bar,0.23125611510791375,2.5
Dominic's,0.3103,2.5
Chaye Coffee & Tea,0.0915388888888889,2
Pizza Pizza,-0.017684615384615403,2
Cafe California Restaurant,0.27978320000000007,2.5
Greek Express,0.255975,2.5
Mariscos Las Playitas,0.5077083333333333,3
Golden Patty,0.2757858823529411,2.5
Fiesta Grill,0.035175000000000005,2
Dragon Chinese Restaurant,0.14524166666666669,2.5
Oh My Lard,0.3018,2.5
Golden Horse Restaurant,0.2225236842105262,2.5
Mi Pueblo Taco Shop,0.4437288461538461,3
Hangry Burger,0.19319576271186442,2.5
Jin's Chicken and Fish,0.4429857142857143,3
Yakamoz Grill,-0.11049999999999999,2
Casey's,0.06316818181818182,2
Atlasta Catering & Event Concepts,0.43436,3
Asia Thai Dat,0.2515230769230769,2.5
Bagel Buddy's,0.5407624999999999,3
Scratch Kitchen,0.16065555555555555,2.5
Anise Vietnamese Restaurant,0.40435444444444435,3
Mr Basrai's,0.3589272727272727,2.5
Don Tequila,0.28312500000000007,2.5
Holsteins Shakes and Buns,0.3241524793388434,2.5
Telsaan Tea Shop,0.48292500000000005,3
Ristorante Rusticone,0.3612,2.5
The Flame Broiler,0.3659599999999999,2.5
Aroma Taste of Middle East,0.27263076923076923,2.5
7-Eleven,0.75,4
Pearl Medspa & Wellness Center,-0.0516,2
King Buffet,0.2136137931034483,2.5
Callville Bay Resort & Marina,0.28309999999999996,2.5
V's Caribbean Restaurant,0.3787830188679245,3
Wize Guyz Pizza,0.29875384615384615,2.5
Applebee's,0.2559117647058824,2.5
Great American Cookies,0.45493999999999996,3
Villager,0.41665168539325825,3
Pink Lemon Bake Shop,0.480225,3
Cross Creek Inn,0.2414,2.5
Greenleaf's & Bananas,-0.27026666666666666,1.5
BLT Steak,0.32653980855855913,2.5
Bruster's Real Ice Cream,0.37172083333333333,3
Peridot Resto Lounge,0.2785983050847458,2.5
Un Autre Restaurant,0.4289652173913044,3
Flying Saucer Draught Emporium,0.3122440366972476,2.5
Outback Steakhouse,0.18446250000000003,2.5
Sweet Republic,0.381929478756023,3
Great American Food,0.33612482269503535,2.5
Manuel's Fine Mexican Food,0.4274333333333333,3
Nail Quest,0.6249,3.5
Papa John's Pizza,0.27155,2.5
El Chullo Peruvian Restaurant & Bar,0.3586201999999999,2.5
Don Pablo's,0.13612200000000002,2.5
ROKs Tacos - Korean BBQ Tacos,0.2674238095238095,2.5
Fat Tuesday,0.8209,4.5
Henrick's Bar,0.4387743589743589,3
Hex Coffee,0.49228571428571427,3
Nile Ethiopian Restaurant & Grocery,0.47857307692307693,3
Hodo Kwaja,0.3184394009216588,2.5
My Daddy's Bakery and Cafe,0.34171147540983593,2.5
Goldenview Chinese Restaurant,0.2543000000000001,2.5
Holiday Inn Hotel & Suites Phoenix Airport,0.4033,3
Five Star Korean BBQ,0.17323333333333335,2.5
Noble Bistro,0.27812413793103447,2.5
Delices Bio (Les),0.5955,3.5
Olive Garden Italian Restaurant,0.34357023809523807,2.5
Sai Sushi,0.2740866242038216,2.5
Camille's Sidewalk Cafe,0.1377357142857143,2.5
Wok & Roast Chinese BBQ,0.284515172413793,2.5
Firehouse Subs,-0.0193,2
Thai Express,0.16459000000000001,2.5
Fire,0.3340893794749409,2.5
Hacienda Hotel & Casino,0.27293529411764705,2.5
The Inn on Negley,0.3426438016528924,2.5
What A Bagel,0.249415,2.5
IHOP,0.3215,2.5
Defelice's Deli,0.13406,2.5
The Toasted Cork,0.28477704918032787,2.5
Prince of India,0.08435714285714287,2
Papago Brewing,0.2964473684210524,2.5
Sur La Table Cooking Class,0.5127,3
Kitchen Cargo,0.4125466666666667,3
Rickshaw Bar,0.3239204460966541,2.5
The Herb Box,0.3840001225490201,3
Dario's,0.3612,2.5
The Chase Fish & Oyster,0.31629206625980844,2.5
Novecento Pizzeria,0.3231740671641788,2.5
King's Family Restaurants,0.013463636363636384,2
A & B Barbershop,-0.0708,2
Bruno's Pizza,0.15144285714285716,2.5
Aldar Mediterranean Cuisine,0.17250000000000001,2.5
Sacred Hour Wellness Spa,0.5719,3.5
Slots A Fun,0.10300000000000001,2
Hooters Casino Hotel,0.18536774193548392,2.5
Annies Sur-Le-Lac,0.4064571428571429,3
Tammie Coe Cakes,0.4901615384615384,3
Al's Garage,0.2442657142857143,2.5
Kabab Masala,0.4668,3
Chart House,0.302093521126761,2.5
Kepner's Tavern,0.21435185185185188,2.5
Shapla Tandoori Restaurant,-0.2291375,2
Smoke's Poutinerie,0.1961138888888889,2.5
Kingston Chinese Restaurant,-0.11900384615384615,2
Republic Rare Coins,0.27815,2.5
Foothills Tavern,0.12326666666666665,2.5
Kanda,0.3815928571428571,3
Mickies Dairy Bar,0.18747050359712233,2.5
Old Beijing BBQ,0.27368421052631575,2.5
West Side Slices,0.23915,2.5
Quaker Steak & Lube,0.2744971014492752,2.5
Arizona Native Frybread,0.3791105263157895,3
Woodbridge Ribfest,0.5562,3
The Rocket Truck,0.5339833333333333,3
Pei Wei,0.24055732484076428,2.5
Cafe Milano,0.38125471698113206,3
3734,0.2178,2.5
General Tso's Chinese Food,0.2322,2.5
Kirei Sushi + Bar,0.2723709803921568,2.5
African Delight Cafe and Restaurant,0.4716,3
New City Restaurant,0.2565030181086517,2.5
Rhum Corner,0.3925585492227976,3
Cafe Vita,0.31825581395348845,2.5
First In Flight Bar,0.295825,2.5
Parrillada Che Gaucho,0.18122584269662922,2.5
Noodlecat,0.13281500000000002,2.5
Cafe Rio,0.22683750000000003,2.5
Slice of Vegas,0.29796266490765194,2.5
North of the Bayou,0.36569473684210524,2.5
Hakka Masala Restaurant,0.047203999999999996,2
Oscar Taylor's,0.44425,3
Manchurian Madurai,0.3455593749999999,2.5
Club del Medio - Chiviteria Uruguaya,0.0,2
Fried & Fabulous,0.24205421686746992,2.5
Roti Cuisine of India,0.3139256983240222,2.5
Fettykil Fox - Vintage Inns,-0.11812,2
Tum Nak Thai,0.3229583565459614,2.5
Axis Theater Planet Hollywood,0.5994,3.5
Vinnie Gambini,0.4071318181818182,3
Upper Crust Pizza Patio & Wine Bar,0.3488758497316636,2.5
Fuegos - Steak Tapas Vegan,0.3774135714285713,3
Johnny J's Pub & Grille,0.18672499999999997,2.5
The Ghurka,0.043366666666666664,2
Arc Bar,0.0402625,2
Subba,0.28879457831325317,2.5
Biryani Kabab and More,0.27061111111111114,2.5
Juicy Olive Bar & Grill,0.5882999999999999,3.5
Jack Astor's Bar & Grill,0.1748870967741936,2.5
Menchies,0.13113333333333335,2.5
The Dinner A'fare,0.1700263157894737,2.5
RadioShack,0.296,2.5
Fin Izakaya,0.2284210526315788,2.5
Ginbu 401,0.28190223642172507,2.5
Luk's Soft Pretzels,0.21095714285714287,2.5
Campus Bubble Tea,0.31826000000000004,2.5
The Riverside Restaurant,0.3593545454545455,2.5
Radical Road Brewing,0.3584739130434783,2.5
Saffron Day Spa,0.6706,3.5
Tandoori Chaska,0.19368181818181823,2.5
The Honours,0.3908334975369456,3
So Good,0.08372941176470587,2
Marie Callender's Restaurants & Bakeries,0.22275000000000003,2.5
Villa Pizza,-0.02152333333333333,2
Sweet Peaches,0.3205452631578948,2.5
Grandma Rose's Catering & Pastry,0.14123999999999998,2.5
The Kort Haus,0.23549999999999996,2.5
Figs Home & Garden,0.1007,2
Cafe Sausalito,0.07539310344827586,2
Le Simone,0.0,2
Indian Bowl Cuisine,0.3131211267605635,2.5
Jinmee Korean Cuisine,0.2366103448275862,2.5
Gyrosology,0.4365302325581394,3
Fat Guys,0.40027500000000005,3
Pacers,0.2798052631578948,2.5
Sabina's Casual Dining & Pub,0.07279411764705884,2
Patate & Ciboulette,0.27862857142857145,2.5
Subtle,0.34507272727272725,2.5
Samurai Sam's,0.3145133333333333,2.5
Yoforia,0.22024285714285713,2.5
Cora's Breakfast & Lunch,0.3547758620689655,2.5
Mariscos Camaron Pela'o,0.2863780821917808,2.5
Restaurant Yotis,-0.23224999999999998,2
Christy's Landing,0.15520689655172415,2.5
Little Asia,0.3094,2.5
Second Breakfast,0.41640232558139545,3
Blue Wasabi Sushi and Martini Bar,0.3575999999999997,2.5
Taj Mahal,0.31320815109343925,2.5
U Tea,0.17231666666666667,2.5
Imbiss Restaurant,0.06808571428571429,2
Little Athens's Catering,0.2066285714285714,2.5
Sheraton Charlotte Airport Hotel,0.1048,2
The Flying Squirrel,0.42572903225806463,3
Paul Kee Open Kitchen,0.22051538461538456,2.5
Hibachi Express & Grill,0.14242653061224492,2.5
The Buddhist Vegetarian Kitchen,0.2632252873563218,2.5
Frascati in the Valley,0.17828333333333332,2.5
West Park Station,0.13709189189189191,2.5
Piada Italian Street Food,0.37037619047619047,3
Trader Vic's,0.18095196078431378,2.5
Culver's Frozen Custard,0.4480909090909091,3
Amaya Express,0.11440444444444446,2
Da Emma,0.3079957575757575,2.5
Gerrard Spaghetti & Pizza House,0.279762962962963,2.5
Muncheeze,0.18587232142857144,2.5
Standfield Grill House,0.3140769230769231,2.5
Eggsmart,-0.05447,2
Caffe Lucano,0.20315714285714284,2.5
Mister Baguette,0.2628787878787879,2.5
Pho All Seasons,-0.0024648648648648783,2
Mint Indian Bistro,0.3207063951120168,2.5
Pizza Company,0.35162344827586217,2.5
Bistro Japonais Furusato,0.38522765957446814,3
Pita Cafe,0.31611666666666655,2.5
Nando's Mexican Cafe,0.2610532019704431,2.5
Pepper Palace,0.33262,2.5
Lager & Vine,0.37186744186046516,3
Iberia-Sur Restaurant,0.04303829787234043,2
KFC,0.3537333333333333,2.5
Cafe Du Jour,0.38813753753753727,3
Mrs MacIntyre's,0.37629999999999997,3
Gold Zen Japanese & Asian Dining,0.19378399999999998,2.5
Fondita Olvera,0.2729642857142857,2.5
Miller & Sons Supermarket,0.6124,3.5
Fry's Food & Drug Stores & Fry's Marketplace,0.66085,3.5
Chez Cora,-0.24786666666666668,2
Margarona Mexican Bar and Grill,0.16635714285714284,2.5
Moe Pancer's,0.2525337078651686,2.5
Tako Sushi,0.39963124999999994,3
Restaurant Trevi Pizza,0.34550000000000003,2.5
Dolce21 Dessert House,0.24150651465798023,2.5
Rivage,0.37545555555555554,3
Gavino's Pizzeria,0.47008333333333335,3
Restaurant Nouveau Delhi,0.5003,3
MR GREEK,0.30453913043478265,2.5
Stetson Scottsdale Bar,0.62128,3.5
Aroma Espresso Bar,0.4767461538461538,3
Le Couteau,0.20244583333333332,2.5
Bailiwick,0.3283485029940116,2.5
Lucky Moose Food Mart,0.257953488372093,2.5
Modern Nails - Las Vegas,0.7096,4
Falafel Xpress,0.37107433628318615,3
Laura Secord,0.08101249999999999,2
Nobhill Tavern by Michael Mina,0.3164442415730339,2.5
Folie en Vrac,0.116675,2
Del Taco,0.4825166666666667,3
FCO di Fiumicino,0.14974814814814816,2.5
Bobby C's Bar & Lounge,0.3088216666666667,2.5
Al Aruba,0.28981999999999997,2.5
Toby Keiths I Love This Bar & Grill,0.19971666666666668,2.5
Taffies Cafe,0.20425116279069763,2.5
Salam's Market & Deli,0.022016666666666684,2
The Cracked Egg,0.2873623488773747,2.5
Veritas Local Fare,0.35761538461538467,2.5
Restaurant Le Boeuf Gourmand,0.43378888888888884,3
Giorgio (Les Restaurants Amerique Ltee),0.503825,3
Sushi 2 Go,0.35195,2.5
Tandoor et Grille,0.34616111111111114,2.5
Uoshiki Sushi,0.18341058201058202,2.5
The Bowl Kee Restaurant,0.22482499999999997,2.5
Jerk King,0.17243546099290777,2.5
Fragapane Bakeries,0.3200821917808219,2.5
Irie Patties - Caribbean Street Food,0.22682291666666674,2.5
Tosca Ristorante,0.5222800000000001,3
A&W All American Food,0.04494999999999999,2
Dame Tartine Dejeuner Et Diner,0.34579629629629627,2.5
Pombalense Bakery,0.3486,2.5
Lancers On 21,-0.03563636363636364,2
Dip'n Sip,0.4161333333333333,3
Bell Trans,0.6059,3.5
Teriyaki Experience,-0.47014999999999996,1.5
JR's Dairy Bar,0.29032857142857144,2.5
Michael's No Frills,0.15824545454545455,2.5
Loaded Sandwich Bar,0.25900833333333334,2.5
Westside Les',0.5106,3
Blu Burger Grille,0.25754591439688695,2.5
Cucina Di Domenica,0.13170322580645158,2.5
Elizabeth Billiards,0.0516,2
Astoria Shish Kebob House,0.11443200000000002,2
Brasserie le Manoir,0.30542631578947366,2.5
Salsitas,0.19863125,2.5
Thai & Noodle Outlet,0.311968613138686,2.5
Gong Cha Tea,0.31938644067796584,2.5
Patisserie De Gascogne,0.3899944444444444,3
The Olde Mecklenburg Brewery,0.17746666666666666,2.5
Noodle House,0.4815428571428571,3
Tutti Fruitti,-0.16990000000000002,2
Winchester Kitchen & Bar,0.21475,2.5
Pizza Hut,0.061599999999999995,2
Williams-Sonoma,0.25495,2.5
Taberna del Tequila,0.0748601851851852,2
Campus Biryani & Gyros,-0.03711617647058819,2
